ID,AC,GN,protein_name,GO_F Count,GO_P Count,GO_C Count,go_counts,bin,pmc_GN,PMC_protein_name,new_gene_symbol,match_result,processing_time
LIRA2_HUMAN,Q8N149,LILRA2,Leukocyte immunoglobulin-like receptor subfamily A member 2,4,17,2,23,bin_5,49,41,LILRA2,1,1.34
FRIH_HUMAN,P02794,FTH1,"Ferritin heavy chain, N-terminally processed",6,7,10,23,bin_5,816,0,FTH1,1,0.98
CTIP_HUMAN,Q99708,RBBP8,DNA endonuclease RBBP8,6,11,6,23,bin_5,297,30,RBBP8,1,0.65
LCAP_HUMAN,Q9UIQ6,LNPEP,"Leucyl-cystinyl aminopeptidase, pregnancy serum form",5,9,9,23,bin_5,59,2,LAP3,0,0.69
MD2L1_HUMAN,Q13257,MAD2L1,Mitotic spindle assembly checkpoint protein MAD2A,2,10,11,23,bin_5,711,3,MAD2L1,1,2.08
YKT6_HUMAN,O15498,YKT6,Synaptobrevin homolog YKT6,3,5,15,23,bin_5,134,11,YKT6,1,0.79
S10AD_HUMAN,Q99584,S100A13,Protein S100-A13,8,6,9,23,bin_5,129,1,S100A13,1,4.04
DIC_HUMAN,Q9UBX3,SLC25A10,Mitochondrial dicarboxylate carrier ,7,12,4,23,bin_5,41,254,SLC25A10,1,1.14
S12A6_HUMAN,Q9UHW9,SLC12A6,Solute carrier family 12 member 6,5,13,5,23,bin_5,1109,1028,SLC12A6,1,0.41
NEO1_HUMAN,YKGNSKDVKP,NEO1,Neogenin,4,12,7,23,bin_5,137,337,NEGR1,0,1.7
S27A5_HUMAN,Q9Y2P5,SLC27A5,Long-chain fatty acid transport protein 5 ,8,10,5,23,bin_5,62,445,SLC27A5,1,1.78
NDUS2_HUMAN,O75306,NDUFS2,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",8,10,5,23,bin_5,120,1544,ND2,0,0.73
NDUAD_HUMAN,Q9P0J0,NDUFA13,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,2,14,7,23,bin_5,142,10,NDUFA13,1,0.74
S36A1_HUMAN,Q7Z2H8,SLC36A1,Proton-coupled amino acid transporter 1 ,8,10,5,23,bin_5,139,179,SLC36A1,1,1.39
S38A9_HUMAN,Q8NBW4,SLC38A9,Neutral amino acid transporter 9 ,11,7,5,23,bin_5,72,2021,SLC1A5,0,1.26
DESM_HUMAN,Q8TAC4,DES,Desmin,3,6,14,23,bin_5,627499,11560,DES,1,0.47
S6A13_HUMAN,Q9NSD5,SLC6A13,Sodium- and chloride-dependent GABA transporter 2,8,10,5,23,bin_5,103,29,SLC6A13,1,0.39
DEF5_HUMAN,Q01523,DEFA5,HD5(63-94) ,1,14,8,23,bin_5,179,3,CASC3,0,4.77
NCOA3_HUMAN,Q9Y6Q9,NCOA3,Nuclear receptor coactivator 3,8,8,7,23,bin_5,629,702,NCOA3,1,5.5
DACH1_HUMAN,Q96SG4,DACH1,Dachshund homolog 1,4,13,6,23,bin_5,287,60,DACH1,1,1.02
SAV1_HUMAN,Q9H4B6,SAV1,Protein salvador homolog 1,3,17,3,23,bin_5,197,87,SAV1,1,1.11
NAPEP_HUMAN,Q6IQ20,NAPEPLD,N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D ,5,8,10,23,bin_5,264,13,NAPDL4,0,0.31
NANOG_HUMAN,Q9H9S0,NANOG,Homeobox protein NANOG,8,10,5,23,bin_5,7200,2446,NANOG,1,0.51
MVP_HUMAN,Q14764,MVP,Major vault protein,3,8,12,23,bin_5,3253,663,LMP2,0,2.04
MTSS1_HUMAN,O43312,MTSS1,Protein MTSS 1 ,5,13,5,23,bin_5,217,117,MTSS1,1,4.01
SDC1_HUMAN,P18827,SDC1,Syndecan-1 ,2,14,7,23,bin_5,1674,3002,SDC1,1,4.47
FLNB_HUMAN,Q6MZJ1,FLNB,Filamin-B,5,6,12,23,bin_5,188,1619,FLNB,1,1.49
MK11_HUMAN,Q15759,MAPK11,Mitogen-activated protein kinase 11,4,15,4,23,bin_5,107,190,MAPK11,1,1.98
SEM3C_HUMAN,Q99985,SEMA3C,Semaphorin-3C,2,18,3,23,bin_5,205,88,SEMA3C,1,0.75
MFN2_HUMAN,O95140,MFN2,Mitofusin-2 ,3,16,4,23,bin_5,2545,1151,MFN2,1,0.91
MEIS1_HUMAN,O00470,MEIS1,Homeobox protein Meis1,5,15,3,23,bin_5,799,516,MEIS1,1,2.08
PKP3_HUMAN,Q9Y446,PKP3,Plakophilin-3,5,9,9,23,bin_5,101,532,PKP3,1,0.51
1433B_HUMAN,P31946,YWHAB,"14-3-3 protein beta/alpha, N-terminally processed",8,7,8,23,bin_5,168,0,YWHAQ,0,1.64
ATP9A_HUMAN,O75110,ATP9A,Probable phospholipid-transporting ATPase IIA,5,7,11,23,bin_5,29,1,ATP10A,0,3.39
ASIC1_HUMAN,P78348,ASIC1,Acid-sensing ion channel 1 ,3,14,6,23,bin_5,580,1266,ASIC1,1,2.09
DVPDVNIEGP,Q09666,AHNAK,Neuroblast differentiation-associated protein AHNAK,5,3,15,23,bin_5,299,15,AHNAK,1,1.09
ADH4_HUMAN,P08319,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4 ,12,9,2,23,bin_5,244,1,ADH4,1,3.23
AT1B3_HUMAN,P54709,ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,3,13,7,23,bin_5,58,0,ATP1B3,1,1.86
AZIN2_HUMAN,Q96L56,AZIN2,Antizyme inhibitor 2,2,8,13,23,bin_5,34,138,INHAT/AZIP-2,0,1.55
CD177_HUMAN,Q8N6Q3,CD177,CD177 antigen ,3,12,8,23,bin_5,375,253,CD177,1,0.71
FVECLKLNKK,Q9BV23,ABHD6,Monoacylglycerol lipase ABHD6 ,2,11,10,23,bin_5,144,110,ABHD6,1,0.26
CD22_HUMAN,Q92872,CD22,B-cell receptor CD22 ,6,8,9,23,bin_5,2924,523,CD22,1,0.61
BICD2_HUMAN,Q8TD16,BICD2,Protein bicaudal D homolog 2,5,11,7,23,bin_5,181,14,BICD2,1,2.1
CER1_HUMAN,O95813,CER1,Cerberus,4,17,2,23,bin_5,272,323,CER1,1,1.26
AKAP8_HUMAN,O43823,AKAP8,A-kinase anchor protein 8,6,9,8,23,bin_5,66,235,AKAP8,1,1.17
ATS5_HUMAN,Q9UNA0,ADAMTS5,A disintegrin and metalloproteinase with thrombospondin motifs 5,9,9,5,23,bin_5,1513,757,ADAMTS5,1,0.23
AQP3_HUMAN,Q92482,AQP3,Aquaporin-3,4,13,6,23,bin_5,1531,1047,AQP3,1,0.46
ATG9A_HUMAN,Q9HAG7,ATG9A,Autophagy-related protein 9A ,1,6,16,23,bin_5,276,61,ATG9A,1,0.41
BIRC7_HUMAN,Q96CA5,BIRC7,Baculoviral IAP repeat-containing protein 7 30kDa subunit,6,11,6,23,bin_5,273,0,NAIP,0,0.7
AQP2_HUMAN,P41181,AQP2,Aquaporin-2,3,10,10,23,bin_5,2032,2151,AQP2,1,0.49
BAG5_HUMAN,Q9UL15,BAG5,BAG family molecular chaperone regulator 5,4,11,8,23,bin_5,90,26,BAG5,1,1.87
ALX4_HUMAN,Q9H161,ALX4,Homeobox protein aristaless-like 4,6,13,4,23,bin_5,209,23,ARL4D,0,5.37
CATZ_HUMAN,Q9UBR2,CTSZ,Cathepsin Z,3,5,15,23,bin_5,116,115,CTSZ,1,0.88
APBB2_HUMAN,Q92870,APBB2,Amyloid beta precursor protein binding family B member 2 ,1,13,9,23,bin_5,47,29,APBB2,1,3.21
4ET_HUMAN,Q9NRA8,EIF4ENIF1,Eukaryotic translation initiation factor 4E transporter ,4,11,8,23,bin_5,72,297,IF4ETP,0,3.76
ADA2B_HUMAN,P18089,ADRA2B,Alpha-2B adrenergic receptor,2,17,4,23,bin_5,235,11140,ADRA2B,1,0.73
BST1_HUMAN,Q10588,BST1,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2 ,4,13,6,23,bin_5,171,1749,ADPRHL2,0,1.42
ABC3F_HUMAN,Q8IUX4,APOBEC3F,DNA dC->dU-editing enzyme APOBEC-3F ,5,13,5,23,bin_5,257,0,APOBEC3F,1,1.41
ALKB5_HUMAN,Q6P6C2,ALKBH5,RNA demethylase ALKBH5 ,6,11,6,23,bin_5,815,417,ALKBH5,1,1.67
CASQ1_HUMAN,P31415,CASQ1,Calsequestrin-1,2,11,10,23,bin_5,156,74,CASQ1,1,0.57
AURKC_HUMAN,Q9UQB9,AURKC,Aurora kinase C,5,8,10,23,bin_5,172,148,AURKC,1,3.24
CHSTB_HUMAN,Q9NPF2,CHST11,Carbohydrate sulfotransferase 11,4,17,2,23,bin_5,88,253,CHST11,1,2.26
AIRE_HUMAN,O43918,AIRE,Autoimmune regulator,6,12,5,23,bin_5,2450,40425,AIRE,1,0.44
CCND2_HUMAN,P30279,CCND2,G1/S-specific cyclin-D2 ,3,10,10,23,bin_5,1463,8,CCND2,1,0.88
ADRB3_HUMAN,P13945,ADRB3,Beta-3 adrenergic receptor,6,15,2,23,bin_5,459,2541,ADRB3,1,1.51
ACADM_HUMAN,P11310,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial ",4,13,6,23,bin_5,255,143,ACADM,1,0.71
B3A2_HUMAN,P04920,SLC4A2,Anion exchange protein 2,5,13,5,23,bin_5,107,3211,SLC4A2,1,0.37
ADRB1_HUMAN,P08588,ADRB1,Beta-1 adrenergic receptor ,6,13,4,23,bin_5,546,5908,ADRB1,1,0.72
CALX_HUMAN,P27824,CANX,Calnexin,4,7,12,23,bin_5,133,1847,CANX,1,0.98
ABCD2_HUMAN,Q9UBJ2,ABCD2,ATP-binding cassette sub-family D member 2,8,12,3,23,bin_5,486,60,ABCD2,1,1.51
AGAP2_HUMAN,Q99490,AGAP2,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2",9,6,8,23,bin_5,174,4,AGAP2,1,0.73
AAKG1_HUMAN,P54619,PRKAG1,5'-AMP-activated protein kinase subunit gamma-1,8,9,6,23,bin_5,85,24,PRKAG1,1,0.6
CCNT1_HUMAN,O60563,CCNT1,Cyclin-T1 ,9,9,5,23,bin_5,253,880,CCT1,0,0.39
CHD5_HUMAN,Q8TDI0,CHD5,Chromodomain-helicase-DNA-binding protein 5,9,6,8,23,bin_5,143,172,CHD5,1,1.18
C2TA_HUMAN,P33076,CIITA,MHC class II transactivator ,9,11,3,23,bin_5,1157,1358,CITA,0,0.23
ARL6_HUMAN,Q9H0F7,ARL6,ADP-ribosylation factor-like protein 6,4,10,9,23,bin_5,82,64,ARL6,1,1.42
CAN1_HUMAN,P07384,CAPN1,Calpain-1 catalytic subunit ,3,8,12,23,bin_5,495,31,CAPN1,1,3.89
SNX2_HUMAN,O60749,SNX2,Sorting nexin-2,9,4,11,24,bin_5,103,20,SNX2,1,1.48
DX39B_HUMAN,Q5STB4,DDX39B,Spliceosome RNA helicase DDX39B ,10,6,8,24,bin_5,133,10,DDX39B,1,4.07
CTR1_HUMAN,P30825,SLC7A1,High affinity cationic amino acid transporter 1,7,11,6,24,bin_5,235,17,SLC7A1,1,3.79
CKAP5_HUMAN,Q14008,CKAP5,Cytoskeleton-associated protein 5,5,10,9,24,bin_5,158,353,CTSN,0,0.57
SNX6_HUMAN,Q9UNH7,SNX6,"Sorting nexin-6, N-terminally processed",4,10,10,24,bin_5,69,0,SNX6,1,1.5
ABC3G_HUMAN,Q9HC16,APOBEC3G,DNA dC->dU-editing enzyme APOBEC-3G ,6,12,6,24,bin_5,1187,0,APOBEC3G,1,0.52
VA0D1_HUMAN,P61421,ATP6V0D1,V-type proton ATPase subunit d 1,2,8,14,24,bin_5,35,20,ATP6V1D,0,3.21
DAF_HUMAN,Q14UF4,CD55,Complement decay-accelerating factor,2,11,11,24,bin_5,2600,2264,CD55,1,1.39
UD18_HUMAN,Q9HAW9,UGT1A8,UDP-glucuronosyltransferase 1A8 ,8,14,2,24,bin_5,296,145,UGT1A8,1,3.7
CXCL9_HUMAN,Q07325,CXCL9,C-X-C motif chemokine 9,4,17,3,24,bin_5,3782,885,CXCL9,1,1.32
SCN1A_HUMAN,KPIVEKHEQE,SCN1A,Sodium channel protein type 1 subunit alpha,2,12,10,24,bin_5,1781,659,SCN1A,1,1.3
CIDEB_HUMAN,Q9UHD4,CIDEB,Lipid transferase CIDEB ,4,12,8,24,bin_5,105,3,CIDEB,1,1.99
SIR5_HUMAN,Q9NXA8,SIRT5,"NAD-dependent protein deacylase sirtuin-5, mitochondrial ",7,12,5,24,bin_5,558,10,SIRT5,1,1.2
PUM1_HUMAN,Q14671,PUM1,Pumilio homolog 1 ,3,15,6,24,bin_5,226,36,PUM1,1,4.53
DC1L1_HUMAN,Q9Y6G9,DYNC1LI1,Cytoplasmic dynein 1 light intermediate chain 1,6,6,12,24,bin_5,55,107,DNCL1,0,1.75
UBE2C_HUMAN,O00762,UBE2C,Ubiquitin-conjugating enzyme E2 C,5,13,6,24,bin_5,500,1128,UBE2C,1,0.53
AMPE_HUMAN,Q07075,ENPEP,Glutamyl aminopeptidase,4,10,10,24,bin_5,82,921,ENPEP,1,0.63
SKP1_HUMAN,P63208,SKP1,S-phase kinase-associated protein 1,7,9,8,24,bin_5,1649,846,SKA1,0,2.44
SIN1_HUMAN,Q699U1,MAPKAP1,Target of rapamycin complex 2 subunit MAPKAP1,8,9,7,24,bin_5,321,11,MAPKAP1,1,0.82
CXG1_HUMAN,P36383,GJC1,Gap junction gamma-1 protein,4,12,8,24,bin_5,39,12,GJC1,1,0.61
E2F4_HUMAN,Q16254,E2F4,Transcription factor E2F4,10,10,4,24,bin_5,812,593,E2F4,1,1.04
RDH10_HUMAN,Q8IZV5,RDH10,Retinol dehydrogenase 10,3,17,4,24,bin_5,127,117,RDH10,1,0.49
RALB_HUMAN,P11234,RALB,Ras-related protein Ral-B,6,15,3,24,bin_5,248,1,RALB,1,3.51
SCN8A_HUMAN,Q9UQD0,SCN8A,Sodium channel protein type 8 subunit alpha,3,8,13,24,bin_5,660,165,SCN8A,1,2.54
CLN5_HUMAN,O75503,CLN5,"Bis(monoacylglycero)phosphate synthase CLN5, secreted form",4,11,9,24,bin_5,222,0,CLN5,1,0.61
TWF1_HUMAN,Q86XL6,TWF1,Twinfilin-1,6,8,10,24,bin_5,66,27,TWF1,1,1.51
RAD18_HUMAN,Q9NS91,RAD18,E3 ubiquitin-protein ligase RAD18,9,6,9,24,bin_5,561,264,RAD18,1,0.66
PRS8_HUMAN,P62195,PSMC5,26S proteasome regulatory subunit 8,7,6,11,24,bin_5,167,70,PSME8,0,1.46
DAB1_HUMAN,Q6NWS9,DAB1,Disabled homolog 1,0,20,4,24,bin_5,588,655,DAB1,1,0.42
PTPRD_HUMAN,P23468,PTPRD,Receptor-type tyrosine-protein phosphatase delta,4,14,6,24,bin_5,356,3,PTPRD,1,2.96
SCNNA_HUMAN,P37088,SCNN1A,Amiloride-sensitive sodium channel subunit alpha,2,11,11,24,bin_5,319,351,SCNN1A,1,0.68
S38A5_HUMAN,Q8WUX1,SLC38A5,Sodium-coupled neutral amino acid transporter 5 ,9,14,1,24,bin_5,72,49,SLC6A15,0,0.43
ZO2_HUMAN,Q8N756,TJP2,Tight junction protein ZO-2,7,10,7,24,bin_5,281,426,OCLN,0,1.32
DDX6_HUMAN,P26196,DDX6,Probable ATP-dependent RNA helicase DDX6 ,8,8,8,24,bin_5,272,0,DDX6,1,0.97
AK1C2_HUMAN,P52895,AKR1C2,Aldo-keto reductase family 1 member C2 ,11,12,1,24,bin_5,451,21,AKR1C2,1,3.68
AK1A1_HUMAN,P14550,AKR1A1,Aldo-keto reductase family 1 member A1,9,10,5,24,bin_5,116,22,AKR1A1,1,0.27
ABCG5_HUMAN,Q9H222,ABCG5,ATP-binding cassette sub-family G member 5 ,7,14,3,24,bin_5,977,123,ABCG5,1,0.29
TET1_HUMAN,Q8NFU7,TET1,Methylcytosine dioxygenase TET1,6,16,2,24,bin_5,1516,384,TET1,1,0.38
TENN_HUMAN,Q9UQP3,TNN,Tenascin-N ,2,15,7,24,bin_5,1651,25,TNSN,0,0.54
CP4FC_HUMAN,Q9HCS2,CYP4F12,Cytochrome P450 4F12 ,7,13,4,24,bin_5,49,8,CYP4F12,1,1.54
TCPE_HUMAN,P48643,CCT5,T-complex protein 1 subunit epsilon,9,9,6,24,bin_5,112,24,CCT6A,0,0.3
SFRP4_HUMAN,Q6FHJ7,SFRP4,Secreted frizzled-related protein 4,1,19,4,24,bin_5,563,218,SFRP4,1,4.98
TBB3_HUMAN,Q13509,TUBB3,Tubulin beta-3 chain,6,4,14,24,bin_5,987,45,TUBB3,1,0.65
AOFB_HUMAN,P27338,MAOB,Amine oxidase [flavin-containing] B ,6,13,5,24,bin_5,3703,7732,AOC4,0,0.25
CETN2_HUMAN,P41208,CETN2,Centrin-2,4,8,12,24,bin_5,107,99,CETN2,1,4.79
AP2B1_HUMAN,P63010,AP2B1,AP-2 complex subunit beta,2,9,13,24,bin_5,43,123,AP2B1,1,1.26
DLX3_HUMAN,O60479,DLX3,Homeobox protein DLX-3,8,13,3,24,bin_5,293,15,DLX3,1,2.47
STAT2_HUMAN,P52630,STAT2,Signal transducer and activator of transcription 2,5,11,8,24,bin_5,1619,1127,STAT2,1,0.49
CPEB4_HUMAN,Q17RY0,CPEB4,Cytoplasmic polyadenylation element-binding protein 4,6,7,11,24,bin_5,144,107,CPEB4,1,0.28
SQRVRFTKEI,Q9UL18,AGO1,Protein argonaute-1,6,10,8,24,bin_5,1023,199,AGO1,1,1.6
STMN1_HUMAN,P16949,STMN1,Stathmin,1,17,6,24,bin_5,743,1413,STMN1,1,0.34
SYAP1_HUMAN,Q96A49,SYAP1,Synapse-associated protein 1 ,0,9,15,24,bin_5,17,306,SAP1,0,0.55
SRR_HUMAN,Q9GZT4,SRR,Serine racemase ,12,8,4,24,bin_5,2084,486,SERINC1,0,0.31
TF_HUMAN,P13726,F3,Tissue factor,3,14,7,24,bin_5,20582,311213,F3,1,0.21
RFFL_HUMAN,Q8WZ73,RFFL,E3 ubiquitin-protein ligase rififylin ,6,11,7,24,bin_5,33,8,RIFLY,0,1.52
ARF1_HUMAN,P84077,ARF1,ADP-ribosylation factor 1,5,10,9,24,bin_5,1186,951,ARF1,1,0.21
ANR27_HUMAN,Q96NW4,ANKRD27,Ankyrin repeat domain-containing protein 27,4,8,12,24,bin_5,20,14,ANKRD27,1,3.58
DTL_HUMAN,Q9NZJ0,DTL,Denticleless protein homolog,1,14,9,24,bin_5,691,23,DTL,1,0.2
ALBU_HUMAN,Q8IUK7,ALB,Albumin,10,3,11,24,bin_5,9651,314174,ALB,1,3.27
S40A1_HUMAN,Q9NP59,SLC40A1,Ferroportin ,5,12,7,24,bin_5,345,2408,SLC40A1,1,2.43
SOX13_HUMAN,Q9UN79,SOX13,Transcription factor SOX-13,9,11,4,24,bin_5,115,531,SOX13,1,0.46
TNNI3_HUMAN,P19429,TNNI3,"Troponin I, cardiac muscle",8,13,3,24,bin_5,305,4433,TNNI3,1,3.87
DSG2_HUMAN,Q14126,DSG2,Desmoglein-2,3,10,11,24,bin_5,521,508,DSG2,1,0.7
RFA2_HUMAN,P15927,RPA2,Replication protein A 32 kDa subunit,7,10,7,24,bin_5,330,73,RPA2,1,1.06
DHH_HUMAN,O43323,DHH,Desert hedgehog protein N-product,5,15,4,24,bin_5,1153,1,SHH,0,0.26
ABCG8_HUMAN,Q9H221,ABCG8,ATP-binding cassette sub-family G member 8 ,7,14,3,24,bin_5,812,77,ABCG8,1,0.3
RFX3_HUMAN,Q95HL6,RFX3,Transcription factor RFX3,6,14,4,24,bin_5,72,46,RFX3,1,1.69
S22A6_HUMAN,Q9UBG6,SLC22A6,Solute carrier family 22 member 6 ,10,8,6,24,bin_5,313,391,SLC22A6,1,0.58
RGS4_HUMAN,P49798,RGS4,Regulator of G-protein signaling 4,5,15,4,24,bin_5,736,11828,RGS4,1,0.81
S19A1_HUMAN,P41440,SLC19A1,Reduced folate transporter ,9,11,4,24,bin_5,580,1638,SLC19A1,1,0.34
ANXA4_HUMAN,P09525,ANXA4,Annexin A4 ,7,7,10,24,bin_5,120,455,ANXA4,1,3.31
S10A7_HUMAN,P31151,S100A7,Protein S100-A7,5,10,9,24,bin_5,638,18,S100A7,1,2.82
ZNT8_HUMAN,Q8IWU4,SLC30A8,Proton-coupled zinc antiporter SLC30A8 ,4,13,7,24,bin_5,606,0,SLC30A8,1,1.29
LCSAKRLKLL,Q9H830,RIF1,Telomere-associated protein RIF1 ,0,12,12,24,bin_5,897,11,RIF1,1,0.21
TBX18_HUMAN,O95935,TBX18,T-box transcription factor TBX18,5,15,4,24,bin_5,239,137,TBX18,1,0.99
NCOR1_HUMAN,O75376,NCOR1,Nuclear receptor corepressor 1,6,10,8,24,bin_5,789,4556,NCOR1,1,0.29
PRP8_HUMAN,Q6P2Q9,PRPF8,Pre-mRNA-processing-splicing factor 8,7,7,10,24,bin_5,170,7,SNU13,0,4.96
NFAC3_HUMAN,Q12968,NFATC3,"Nuclear factor of activated T-cells, cytoplasmic 3 ",5,13,6,24,bin_5,476,789,NFATC3,1,0.79
NFKB2_HUMAN,Q00653,NFKB2,Nuclear factor NF-kappa-B p52 subunit,5,13,6,24,bin_5,518,729,NFKB2,1,0.31
NGN3_HUMAN,Q9Y4Z2,NEUROG3,Neurogenin-3,7,15,2,24,bin_5,598,326,NEUROG3,1,0.35
CAPG_HUMAN,P40121,CAPG,Macrophage-capping protein,5,6,13,24,bin_5,269,57,CAPZB,0,0.29
IP3KA_HUMAN,P23677,ITPKA,Inositol-trisphosphate 3-kinase A ,6,11,7,24,bin_5,60,107,ITGAP3,0,1.94
NKG2D_HUMAN,P26718,KLRK1,NKG2-D type II integral membrane protein,5,15,4,24,bin_5,1503,5,KLRC1,0,1.67
CARL2_HUMAN,Q6F5E8,CARMIL2,"Capping protein, Arp2/3 and myosin-I linker protein 2 ",2,12,10,24,bin_5,35,6,CAPZB,0,3.77
KIF1A_HUMAN,Q59GH1,KIF1A,Kinesin-like protein KIF1A,6,9,9,24,bin_5,392,3,KIF1A,1,2.67
NKX26_HUMAN,A6NCS4,NKX2-6,Homeobox protein Nkx-2.6,4,18,2,24,bin_5,34,1,NKX2-6,1,0.51
BCAS3_HUMAN,Q9H957,BCAS3,BCAS3 microtubule associated cell migration factor ,7,10,7,24,bin_5,61,3,BCAS3,1,0.6
NLK_HUMAN,Q9UBE8,NLK,Serine/threonine-protein kinase NLK,9,11,4,24,bin_5,378,168,NLL,0,2.78
FAT1_HUMAN,Q14517,FAT1,"Protocadherin Fat 1, nuclear form",1,13,10,24,bin_5,954,0,PCDF1,0,0.4
NONO_HUMAN,Q15233,NONO,Non-POU domain-containing octamer-binding protein ,4,11,9,24,bin_5,1641,92,NONO,1,3.8
CART_HUMAN,Q16568,CARTPT,CART(42-89),1,20,3,24,bin_5,87,5,POMC,0,1.12
NPAS4_HUMAN,Q8IUM7,NPAS4,Neuronal PAS domain-containing protein 4 ,6,13,5,24,bin_5,258,28,NPAS4,1,0.18
NPNT_HUMAN,E9PCQ1,NPNT,Nephronectin,2,16,6,24,bin_5,100,105,NPNT,1,0.25
NRIP1_HUMAN,P48552,NRIP1,Nuclear receptor-interacting protein 1,9,7,8,24,bin_5,291,307,NRIP1,1,1.97
CCG3_HUMAN,O60359,CACNG3,Voltage-dependent calcium channel gamma-3 subunit,4,10,10,24,bin_5,14,24,CACNG3,1,1.67
M3K12_HUMAN,Q12852,MAP3K12,Mitogen-activated protein kinase kinase kinase 12,8,11,5,24,bin_5,50,136,MAP3K12,1,1.67
CATIN_HUMAN,Q8WUQ7,CACTIN,Splicing factor Cactin ,1,16,7,24,bin_5,45,10,CASC3,0,0.2
GIPR_HUMAN,P48546,GIPR,Gastric inhibitory polypeptide receptor,5,17,2,24,bin_5,523,588,GIPR,1,0.56
F107A_HUMAN,O95990,FAM107A,Actin-associated protein FAM107A ,1,14,9,24,bin_5,81,0,FAM107A,1,3.26
NUDT3_HUMAN,O95989,NUDT3,Diphosphoinositol polyphosphate phosphohydrolase 1 ,13,8,3,24,bin_5,45,24,INPP5D,0,0.39
IFT88_HUMAN,Q13099,IFT88,Intraflagellar transport protein 88 homolog,1,10,13,24,bin_5,412,10,IFT88,1,0.17
CCNT2_HUMAN,O60583,CCNT2,Cyclin-T2 ,6,12,6,24,bin_5,43,626,CCT2,0,1.52
IFT57_HUMAN,Q9NWB7,IFT57,Intraflagellar transport protein 57 homolog,1,13,10,24,bin_5,62,1,IFT57,1,1.51
NFAT5_HUMAN,O94916,NFAT5,Nuclear factor of activated T-cells 5,6,13,5,24,bin_5,628,2783,NFAT5,1,0.48
GCM1_HUMAN,Q9NP62,GCM1,Chorion-specific transcription factor GCMa,8,13,3,24,bin_5,203,1,GCM1,1,0.25
EXOS5_HUMAN,Q9NQT4,EXOSC5,Exosome complex component RRP46,3,12,9,24,bin_5,36,1,EXOSC3,0,2.05
BEST1_HUMAN,O76090,BEST1,Bestrophin-1 ,6,10,8,24,bin_5,609,545,BEST1,1,1.34
MICA_HUMAN,Q9UE06,MICA,MHC class I polypeptide-related sequence A,4,15,5,24,bin_5,6800,116,MICA,1,3.34
BPTF_HUMAN,Q12830,BPTF,Nucleosome-remodeling factor subunit BPTF,4,10,10,24,bin_5,188,17,BPTF,1,8.09
KCNK1_HUMAN,O00180,KCNK1,Potassium channel subfamily K member 1,6,6,12,24,bin_5,114,605,KCNK1,1,0.31
KCC1A_HUMAN,Q14012,CAMK1,Calcium/calmodulin-dependent protein kinase type 1,4,18,2,24,bin_5,181,272,CAMK1,1,0.4
MEIS2_HUMAN,Q9NRS2,MEIS2,Homeobox protein Meis2,7,14,3,24,bin_5,265,159,MEIS2,1,3.18
KCNK2_HUMAN,Q9UNE3,KCNK2,Potassium channel subfamily K member 2,3,12,9,24,bin_5,106,459,KCNK2,1,0.54
K2C8_HUMAN,Q6GMY0,KRT8,"Keratin, type II cytoskeletal 8",2,7,15,24,bin_5,481,182,KRT1,0,0.31
MYH14_HUMAN,Q9BW35,MYH14,Myosin-14,4,9,11,24,bin_5,126,8,MYO14,0,3.58
FIS1_HUMAN,Q9Y3D6,FIS1,Mitochondrial fission 1 protein,3,14,7,24,bin_5,956,6801,MFN1,0,0.76
CD63_HUMAN,P08962,CD63,CD63 antigen,0,9,15,24,bin_5,4111,1503,ITGAX,0,0.75
MYO10_HUMAN,Q9HD67,MYO10,Unconventional myosin-X,7,5,12,24,bin_5,180,44,MYO10,1,2.44
K1C18_HUMAN,P05783,KRT18,"Keratin, type I cytoskeletal 18",4,7,13,24,bin_5,448,129,KRT18,1,1.4
MECOM_HUMAN,Q13465,MECOM,Histone-lysine N-methyltransferase MECOM ,10,10,4,24,bin_5,701,16,MECOM,1,0.3
KDM3A_HUMAN,Q9Y4C1,KDM3A,Lysine-specific demethylase 3A,6,11,7,24,bin_5,278,21,KDM3A,1,0.21
NCOR2_HUMAN,Q9Y618,NCOR2,Nuclear receptor corepressor 2 ,7,10,7,24,bin_5,578,3346,NCOR2,1,1.07
NDE1_HUMAN,Q9NXR1,NDE1,Nuclear distribution protein nudE homolog 1,2,13,9,24,bin_5,178,11,NUDE,0,1.94
GBRA2_HUMAN,P47869,GABRA2,Gamma-aminobutyric acid receptor subunit alpha-2 ,5,5,14,24,bin_5,353,417,GABRA2,1,0.33
BI1_HUMAN,P55061,TMBIM6,Bax inhibitor 1,3,14,7,24,bin_5,150,9265,BAXIN1,0,1.87
MCP_HUMAN,Q9NNW4,CD46,Membrane cofactor protein,3,15,6,24,bin_5,5084,4388,CD46,1,1.85
CCL8_HUMAN,P80075,CCL8,MCP-2(6-76),6,17,1,24,bin_5,777,1,CCL7,0,2.23
